dump_addr,size,ref_symbol,ref_addr,ref_size,alignment_score,notes,obj,opcode_sim
0x080127b2,16,spiSynchronizeS,0x0801264e,16,1.90,match; entry=bl; callgraph 2/2; opsim=1.00; truth=spiSynchronizeS,hal_spi.o,1.000
0x080127c2,34,spiExchange,0x0801265e,34,2.20,match; entry=bl; callgraph 3/3; opsim=1.00; truth=spiExchange,hal_spi.o,1.000
0x080127e4,34,spiSend,0x08012680,34,2.20,match; entry=bl; callgraph 4/4; opsim=1.00; truth=spiSend,hal_spi.o,1.000
0x08012806,4,usbInit,0x080126a2,4,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=usbInit,hal_usb.o,1.000
0x0801280a,24,usbObjectInit,0x080126a6,24,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=usbObjectInit,hal_usb.o,1.000
0x08012822,38,usbStart,0x080126be,38,2.20,match; callgraph 1/1; opsim=1.00; truth=usbStart,hal_usb.o,1.000
0x08012848,80,usbStop,0x080126e4,80,2.20,match; entry=bl; callgraph 5/5; opsim=1.00; truth=usbStop,hal_usb.o,1.000
0x08012898,50,usbInitEndpointI,0x08012734,50,2.20,match; entry=bl; callgraph 2/2; opsim=1.00; truth=usbInitEndpointI,hal_usb.o,1.000
0x080128ca,74,usbDisableEndpointsI,0x08012766,74,2.20,match; entry=bl; callgraph 2/2; opsim=1.00; truth=usbDisableEndpointsI,hal_usb.o,1.000
0x08012914,36,usbStartReceiveI,0x080127b0,36,1.90,match; entry=bl; callgraph 2/2; opsim=1.00; truth=usbStartReceiveI,hal_usb.o,1.000
0x08012938,36,usbStartTransmitI,0x080127d4,36,1.90,match; entry=bl; callgraph 5/5; opsim=1.00; truth=usbStartTransmitI,hal_usb.o,1.000
0x0801295c,62,usbWakeupHost,0x080127f8,62,2.20,match; entry=bl; callgraph 2/2; opsim=1.00; truth=usbWakeupHost,hal_usb.o,1.000
0x0801299a,110,_usb_reset,0x08012836,110,2.20,match; entry=bl; callgraph 3/3; opsim=1.00; truth=_usb_reset,hal_usb.o,1.000
0x08012a08,92,_usb_suspend,0x080128a4,92,2.20,match; entry=bl; callgraph 2/2; opsim=1.00; truth=_usb_suspend,hal_usb.o,1.000
0x08012a64,24,_usb_wakeup,0x08012900,22,1.65,match; entry=bl; callgraph 1/1; opsim=0.95; truth=_usb_wakeup,hal_usb.o,0.952
0x08012a7c,712,_usb_ep0setup,0x08012918,712,7.30,match; entry=ptr; callgraph 11/11; opsim=1.00; truth=_usb_ep0setup,hal_usb.o,1.000
0x08012d44,178,_usb_ep0in,0x08012be0,178,2.20,match; entry=ptr; callgraph 4/4; opsim=1.00; truth=_usb_ep0in,hal_usb.o,1.000
0x08012df6,120,_usb_ep0out,0x08012c92,120,2.20,match; entry=ptr; callgraph 3/3; opsim=1.00; truth=_usb_ep0out,hal_usb.o,1.000
0x08012e6e,42,nvicEnableVector,0x08012d0a,42,1.90,match; entry=bl; callgraph 4/4; opsim=1.00; truth=nvicEnableVector,nvic.o,1.000
0x08012e98,44,nvicDisableVector,0x08012d34,44,1.90,match; entry=bl; callgraph 2/2; opsim=1.00; truth=nvicDisableVector,nvic.o,1.000
0x08012ec4,40,Vector58,0x08012d60,40,3.90,match; entry=vector; anchor=vector; opsim=1.00; truth=Vector58,stm32_isr.o,1.000
0x08012eec,40,Vector5C,0x08012d88,40,3.90,match; entry=vector; anchor=vector; opsim=1.00; truth=Vector5C,stm32_isr.o,1.000
0x08012f14,40,Vector60,0x08012db0,40,3.90,match; entry=vector; anchor=vector; opsim=1.00; truth=Vector60,stm32_isr.o,1.000
0x08012f3c,40,Vector64,0x08012dd8,40,3.90,match; entry=vector; anchor=vector; opsim=1.00; truth=Vector64,stm32_isr.o,1.000
0x08012f64,40,Vector68,0x08012e00,40,3.90,match; entry=vector; anchor=vector; opsim=1.00; truth=Vector68,stm32_isr.o,1.000
0x08012f8c,100,Vector9C,0x08012e28,100,3.90,match; entry=vector; anchor=vector; opsim=1.00; truth=Vector9C,stm32_isr.o,1.000
0x08012ff0,112,VectorE0,0x08012e8c,112,3.90,match; entry=vector; anchor=vector; opsim=1.00; truth=VectorE0,stm32_isr.o,1.000
0x08013060,14,VectorB0,0x08012efc,14,2.20,match; entry=vector; anchor=vector; callgraph 1/1; opsim=1.00; truth=VectorB0,stm32_isr.o,1.000
0x0801306e,70,irqInit,0x08012f0a,70,2.20,match; callgraph 1/1; opsim=1.00; truth=irqInit,stm32_isr.o,1.000
0x080130b4,168,hal_lld_init,0x08012f50,168,4.80,match; entry=bl; callgraph 2/2; opsim=1.00; truth=hal_lld_init,hal_lld.o,1.000
0x0801315c,248,stm32_clock_init,0x08012ff8,248,4.50,match; entry=bl; callgraph 1/1; opsim=1.00; truth=stm32_clock_init,hal_lld.o,1.000
0x08013254,40,stm32_flash_check_errors,0x080130f0,38,1.75,match; entry=bl; callgraph 2/2; opsim=0.97; truth=stm32_flash_check_errors,hal_efl_lld.o,0.973
0x0801327c,92,efl_lld_init,0x08013118,92,4.50,match; callgraph 1/1; opsim=1.00; truth=efl_lld_init,hal_efl_lld.o,1.000
0x080132d8,40,efl_lld_start,0x08013174,40,3.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=efl_lld_start,hal_efl_lld.o,1.000
0x08013300,12,efl_lld_stop,0x0801319c,12,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=efl_lld_stop,hal_efl_lld.o,1.000
0x0801330c,4,efl_lld_get_descriptor,0x080131a8,4,1.90,match; entry=ptr; opsim=1.00; truth=efl_lld_get_descriptor,hal_efl_lld.o,1.000
0x08013310,46,efl_lld_read,0x080131ac,46,2.50,match; entry=ptr; callgraph 1/1; opsim=1.00; truth=efl_lld_read,hal_efl_lld.o,1.000
0x0801333e,174,efl_lld_program,0x080131da,174,2.50,match; entry=ptr; callgraph 1/1; opsim=1.00; truth=efl_lld_program,hal_efl_lld.o,1.000
0x080133ec,12,efl_lld_start_erase_all,0x08013288,12,1.90,match; entry=ptr; opsim=1.00; truth=efl_lld_start_erase_all,hal_efl_lld.o,1.000
0x080133f8,70,efl_lld_start_erase_sector,0x08013294,70,2.20,match; entry=ptr; opsim=1.00; truth=efl_lld_start_erase_sector,hal_efl_lld.o,1.000
0x0801343e,50,efl_lld_query_erase,0x080132da,50,2.20,match; entry=ptr; callgraph 1/1; opsim=1.00; truth=efl_lld_query_erase,hal_efl_lld.o,1.000
0x08013470,72,efl_lld_verify_erase,0x0801330c,70,2.12,match; entry=ptr; callgraph 2/2; opsim=0.98; truth=efl_lld_verify_erase,hal_efl_lld.o,0.984
0x080134b8,40,Vector6C,0x08013354,40,3.90,match; entry=vector; anchor=vector; opsim=1.00; truth=Vector6C,stm32_dma.o,1.000
0x080134e0,44,Vector70,0x0801337c,44,3.90,match; entry=vector; anchor=vector; opsim=1.00; truth=Vector70,stm32_dma.o,1.000
0x0801350c,44,Vector74,0x080133a8,44,3.90,match; entry=vector; anchor=vector; opsim=1.00; truth=Vector74,stm32_dma.o,1.000
0x08013538,44,Vector78,0x080133d4,44,3.90,match; entry=vector; anchor=vector; opsim=1.00; truth=Vector78,stm32_dma.o,1.000
0x08013564,40,Vector7C,0x08013400,40,3.90,match; entry=vector; anchor=vector; opsim=1.00; truth=Vector7C,stm32_dma.o,1.000
0x0801358c,44,Vector80,0x08013428,44,3.90,match; entry=vector; anchor=vector; opsim=1.00; truth=Vector80,stm32_dma.o,1.000
0x080135b8,44,Vector84,0x08013454,44,3.90,match; entry=vector; anchor=vector; opsim=1.00; truth=Vector84,stm32_dma.o,1.000
0x080135e4,44,VectorFC,0x08013480,44,3.90,match; entry=vector; anchor=vector; opsim=1.00; truth=VectorFC,stm32_dma.o,1.000
0x08013610,40,Vector120,0x080134ac,40,3.90,match; entry=vector; anchor=vector; opsim=1.00; truth=Vector120,stm32_dma.o,1.000
0x08013638,44,Vector124,0x080134d4,44,3.90,match; entry=vector; anchor=vector; opsim=1.00; truth=Vector124,stm32_dma.o,1.000
0x08013664,44,Vector128,0x08013500,44,3.90,match; entry=vector; anchor=vector; opsim=1.00; truth=Vector128,stm32_dma.o,1.000
0x08013690,44,Vector12C,0x0801352c,44,3.90,match; entry=vector; anchor=vector; opsim=1.00; truth=Vector12C,stm32_dma.o,1.000
0x080136bc,40,Vector130,0x08013558,40,3.90,match; entry=vector; anchor=vector; opsim=1.00; truth=Vector130,stm32_dma.o,1.000
0x080136e4,44,Vector150,0x08013580,44,3.90,match; entry=vector; anchor=vector; opsim=1.00; truth=Vector150,stm32_dma.o,1.000
0x08013710,44,Vector154,0x080135ac,44,3.90,match; entry=vector; anchor=vector; opsim=1.00; truth=Vector154,stm32_dma.o,1.000
0x0801373c,48,Vector158,0x080135d8,48,3.90,match; entry=vector; anchor=vector; opsim=1.00; truth=Vector158,stm32_dma.o,1.000
0x0801376c,68,dmaInit,0x08013608,68,5.40,match; entry=bl; callgraph 1/1; opsim=1.00; truth=dmaInit,stm32_dma.o,1.000
0x080137b0,176,dmaStreamAllocI,0x0801364c,176,5.70,match; entry=bl; callgraph 2/2; opsim=1.00; truth=dmaStreamAllocI,stm32_dma.o,1.000
0x08013860,88,dmaStreamFreeI,0x080136fc,88,4.20,match; entry=bl; callgraph 3/3; opsim=1.00; truth=dmaStreamFreeI,stm32_dma.o,1.000
0x080138b8,116,extiEnableGroup1,0x08013754,116,3.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=extiEnableGroup1,stm32_exti.o,1.000
0x0801392c,28,_pal_lld_init,0x080137c8,28,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=_pal_lld_init,hal_pal_lld.o,1.000
0x08013948,204,_pal_lld_setgroupmode,0x080137e4,204,1.90,match; entry=bl; callgraph 15/15; opsim=1.00; truth=_pal_lld_setgroupmode,hal_pal_lld.o,1.000
0x08013a14,100,_pal_lld_enablepadevent,0x080138b0,100,3.90,match; entry=bl; callgraph 2/2; opsim=1.00; truth=_pal_lld_enablepadevent,hal_pal_lld.o,1.000
0x08013a78,88,_pal_lld_disablepadevent,0x08013914,88,3.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=_pal_lld_disablepadevent,hal_pal_lld.o,1.000
0x08013ad0,86,otg_disable_ep,0x0801396c,86,2.20,match; entry=bl; callgraph 3/3; opsim=1.00; truth=otg_disable_ep,hal_usb_lld.o,1.000
0x08013b26,22,otg_txfifo_flush.isra.0,0x080139c2,20,1.63,match; entry=bl; callgraph 3/3; opsim=0.94; truth=otg_txfifo_flush.isra.0,hal_usb_lld.o,0.941
0x08013b3c,32,usb_lld_init,0x080139d8,32,4.00,match; callgraph 1/1; opsim=1.00; truth=usb_lld_init,hal_usb_lld.o,1.000
0x08013b5c,204,usb_lld_start,0x080139f8,204,4.50,match; entry=bl; callgraph 4/4; opsim=1.00; truth=usb_lld_start,hal_usb_lld.o,1.000
0x08013c28,68,usb_lld_stop,0x08013ac4,68,4.20,match; entry=bl; callgraph 3/3; opsim=1.00; truth=usb_lld_stop,hal_usb_lld.o,1.000
0x08013c6c,176,usb_lld_reset,0x08013b08,176,2.50,match; entry=bl; callgraph 3/3; opsim=1.00; truth=usb_lld_reset,hal_usb_lld.o,1.000
0x08013d1c,24,usb_lld_set_address,0x08013bb8,24,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=usb_lld_set_address,hal_usb_lld.o,1.000
0x08013d34,264,usb_lld_init_endpoint,0x08013bd0,264,2.20,match; callgraph 1/1; opsim=1.00; truth=usb_lld_init_endpoint,hal_usb_lld.o,1.000
0x08013e3c,10,usb_lld_disable_endpoints,0x08013cd8,10,1.90,match; opsim=1.00; truth=usb_lld_disable_endpoints,hal_usb_lld.o,1.000
0x08013e46,26,usb_lld_get_status_out,0x08013ce2,26,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=usb_lld_get_status_out,hal_usb_lld.o,1.000
0x08013e60,26,usb_lld_get_status_in,0x08013cfc,26,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=usb_lld_get_status_in,hal_usb_lld.o,1.000
0x08013e7a,16,usb_lld_read_setup,0x08013d16,16,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=usb_lld_read_setup,hal_usb_lld.o,1.000
0x08013e8a,114,usb_lld_start_out,0x08013d26,114,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=usb_lld_start_out,hal_usb_lld.o,1.000
0x08013efc,176,otg_epout_handler.constprop.0,0x08013d98,176,2.20,match; entry=bl; callgraph 3/3; opsim=1.00; truth=otg_epout_handler.constprop.0,hal_usb_lld.o,1.000
0x08013fac,140,usb_lld_start_in,0x08013e48,140,2.20,match; entry=bl; callgraph 1/1; opsim=1.00; truth=usb_lld_start_in,hal_usb_lld.o,1.000
0x08014038,268,otg_epin_handler.constprop.0,0x08013ed4,268,2.20,match; entry=bl; callgraph 3/3; opsim=1.00; truth=otg_epin_handler.constprop.0,hal_usb_lld.o,1.000
0x08014144,732,Vector14C,0x08013fe0,732,2.80,match; entry=vector; anchor=vector; callgraph 8/8; opsim=1.00; truth=Vector14C,hal_usb_lld.o,1.000
0x08014420,20,usb_lld_stall_out,0x080142bc,20,1.90,match; entry=bl; callgraph 3/3; opsim=1.00; truth=usb_lld_stall_out,hal_usb_lld.o,1.000
0x08014434,20,usb_lld_stall_in,0x080142d0,20,1.90,match; entry=bl; callgraph 3/3; opsim=1.00; truth=usb_lld_stall_in,hal_usb_lld.o,1.000
0x08014448,20,usb_lld_clear_out,0x080142e4,20,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=usb_lld_clear_out,hal_usb_lld.o,1.000
0x0801445c,20,usb_lld_clear_in,0x080142f8,20,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=usb_lld_clear_in,hal_usb_lld.o,1.000
0x08014470,24,rtc_enter_init,0x0801430c,24,1.90,match; entry=bl; callgraph 2/2; opsim=1.00; truth=rtc_enter_init,hal_rtc_lld.o,1.000
0x08014488,4,_getsize,0x08014324,4,1.90,match; entry=ptr; opsim=1.00; truth=_getsize,hal_rtc_lld.o,1.000
0x0801448c,42,_read,0x08014328,42,1.90,match; entry=ptr; opsim=1.00; truth=_read,hal_rtc_lld.o,1.000
0x080144b6,62,_write,0x08014352,60,1.80,match; entry=ptr; opsim=0.98; truth=_write,hal_rtc_lld.o,0.978
0x080144f4,104,Vector48,0x08014390,104,4.20,match; entry=vector; anchor=vector; opsim=1.00; truth=Vector48,hal_rtc_lld.o,1.000
0x0801455c,56,Vector4C,0x080143f8,56,4.20,match; entry=vector; anchor=vector; opsim=1.00; truth=Vector4C,hal_rtc_lld.o,1.000
0x08014594,76,VectorE4,0x08014430,76,4.20,match; entry=vector; anchor=vector; opsim=1.00; truth=VectorE4,hal_rtc_lld.o,1.000
0x080145e0,120,rtc_lld_init,0x0801447c,120,4.50,match; callgraph 4/4; opsim=1.00; truth=rtc_lld_init,hal_rtc_lld.o,1.000
0x08014658,216,rtc_lld_set_time,0x080144f4,216,2.50,match; callgraph 2/2; opsim=1.00; truth=rtc_lld_set_time,hal_rtc_lld.o,1.000
0x08014730,252,rtc_lld_get_time,0x080145cc,252,2.80,match; callgraph 2/2; opsim=1.00; truth=rtc_lld_get_time,hal_rtc_lld.o,1.000
0x0801482c,48,spi_lld_configure,0x080146c8,46,1.77,match; entry=bl; callgraph 1/1; opsim=0.97; truth=spi_lld_configure,hal_spi_v2_lld.o,0.973
0x0801485c,164,spi_lld_stop_abort.isra.0,0x080146f8,164,3.90,match; entry=bl; callgraph 3/3; opsim=1.00; truth=spi_lld_stop_abort.isra.0,hal_spi_v2_lld.o,1.000
0x08014900,136,spi_lld_serve_rx_interrupt,0x0801479c,136,3.70,match; entry=ptr; callgraph 3/3; opsim=1.00; truth=spi_lld_serve_rx_interrupt,hal_spi_v2_lld.o,1.000
0x08014988,60,spi_lld_serve_tx_interrupt,0x08014824,60,3.70,match; entry=ptr; callgraph 3/3; opsim=1.00; truth=spi_lld_serve_tx_interrupt,hal_spi_v2_lld.o,1.000
0x080149c4,44,spi_lld_init,0x08014860,44,4.20,match; callgraph 1/1; opsim=1.00; truth=spi_lld_init,hal_spi_v2_lld.o,1.000
0x080149f0,204,spi_lld_start,0x0801488c,204,4.20,match; entry=bl; callgraph 4/4; opsim=1.00; truth=spi_lld_start,hal_spi_v2_lld.o,1.000
0x08014abc,76,spi_lld_stop,0x08014958,76,4.20,match; entry=bl; callgraph 3/3; opsim=1.00; truth=spi_lld_stop,hal_spi_v2_lld.o,1.000
0x08014b08,54,spi_lld_exchange,0x080149a4,54,1.90,match; opsim=1.00; truth=spi_lld_exchange,hal_spi_v2_lld.o,1.000
0x08014b3e,54,spi_lld_send,0x080149da,54,1.90,match; opsim=1.00; truth=spi_lld_send,hal_spi_v2_lld.o,1.000
0x08014b74,72,st_lld_init,0x08014a10,72,4.50,match; opsim=1.00; truth=st_lld_init,hal_st_lld.o,1.000
0x08014bbc,40,st_lld_serve_interrupt,0x08014a58,40,2.50,match; entry=bl; callgraph 2/2; opsim=1.00; truth=st_lld_serve_interrupt,hal_st_lld.o,1.000
0x08014be4,32,gpio_init,0x08014a80,30,1.71,match; entry=bl; callgraph 1/1; opsim=0.97; truth=gpio_init,board.o,0.968
0x08014c04,128,__chibios_override___early_init,0x08014aa0,128,5.70,match; entry=bl; callgraph 2/2; opsim=1.00; truth=__chibios_override___early_init,board.o,1.000
0x08014c84,2,__chibios_override_boardInit,0x08014b20,2,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=__chibios_override_boardInit,board.o,1.000
0x08014c86,10,_read_r,0x08014b22,10,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=_read_r,syscalls.o,1.000
0x08014c90,4,_lseek_r,0x08014b2c,4,1.90,match; entry=bl; callgraph 2/2; opsim=1.00; truth=_lseek_r,syscalls.o,1.000
0x08014c94,4,_write_r,0x08014b30,4,1.90,match; opsim=1.00; truth=_write_r,syscalls.o,1.000
0x08014c98,4,_close_r,0x08014b34,4,1.90,match; opsim=1.00; truth=_close_r,syscalls.o,1.000
0x08014c9c,26,_sbrk_r,0x08014b38,26,2.20,match; entry=bl; callgraph 3/3; opsim=1.00; truth=_sbrk_r,syscalls.o,1.000
0x08014cb6,22,_fstat_r,0x08014b52,22,2.50,match; entry=bl; callgraph 2/2; opsim=1.00; truth=_fstat_r,syscalls.o,1.000
0x08014ccc,4,_isatty_r,0x08014b68,4,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=_isatty_r,syscalls.o,1.000
0x08014cd0,16,_exit,0x08014b6c,16,3.70,match; entry=bl; callgraph 3/3; opsim=1.00; truth=_exit,syscalls.o,1.000
0x08014ce0,20,_kill,0x08014b7c,16,3.10,match; entry=bl; callgraph 3/3; opsim=0.80; truth=_kill,syscalls.o,0.800
0x08014cf4,2,_fini,0x08014b90,2,1.90,match; opsim=1.00; truth=_fini,syscall-fallbacks.o,1.000
0x08014cf6,62,abort+__itoa,0x08014b92,62,2.20,merge2A; entry=bl; callgraph 6/6; refs=abort+__itoa; truth=abort,libc_a-abort.o,
0x08014d34,4,itoa,0x08014bd0,4,1.90,match; entry=bl; callgraph 2/2; opsim=1.00; truth=itoa,libc_a-itoa.o,1.000
0x08014d38,16,malloc,0x08014bd4,16,1.90,match; entry=bl; callgraph 2/2; opsim=1.00; truth=malloc,libc_a-malloc.o,1.000
0x08014d48,16,free,0x08014be4,16,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=free,libc_a-malloc.o,1.000
0x08014d58,68,sbrk_aligned,0x08014bf4,68,2.20,match; entry=bl; callgraph 2/2; opsim=1.00; truth=sbrk_aligned,libc_a-mallocr.o,1.000
0x08014d9c,248,_malloc_r,0x08014c38,248,2.20,match; entry=bl; callgraph 5/5; opsim=1.00; truth=_malloc_r,libc_a-mallocr.o,1.000
0x08014e94,2,__malloc_lock,0x08014d30,2,1.90,match; entry=bl; callgraph 2/2; opsim=1.00; truth=__malloc_lock,libc_a-mlock.o,1.000
0x08014e96,2,__malloc_unlock,0x08014d32,2,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=__malloc_unlock,libc_a-mlock.o,1.000
0x08014e98,124,rand,0x08014d34,124,7.20,match; entry=bl; callgraph 3/3; opsim=1.00; truth=rand,libc_a-rand.o,1.000
0x08014f14,128,__utoa,0x08014db0,128,3.40,match; entry=bl; callgraph 0/1; opsim=1.00; truth=__utoa,libc_a-utoa.o,1.000
0x08014f94,32,memcmp,0x08014e30,32,1.90,match; entry=bl; callgraph 6/6; opsim=1.00; truth=memcmp,libc_a-memcmp.o,1.000
0x08014fb4,16,memset,0x08014e50,16,1.90,match; entry=bl; callgraph 43/43; opsim=1.00; truth=memset,libc_a-memset.o,1.000
0x08014fc4,80,_raise_r,0x08014e60,80,2.20,match; callgraph 1/1; opsim=1.00; truth=_raise_r,libc_a-signal.o,1.000
0x08015014,16,raise,0x08014eb0,16,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=raise,libc_a-signal.o,1.000
0x08015024,36,_kill_r,0x08014ec0,36,2.20,match; callgraph 1/1; opsim=1.00; truth=_kill_r,libc_a-signalr.o,1.000
0x08015048,4,_getpid_r,0x08014ee4,4,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=_getpid_r,libc_a-signalr.o,1.000
0x0801504c,28,memcpy,0x08014ee8,28,1.90,match; entry=bl; callgraph 33/33; opsim=1.00; truth=memcpy,libc_a-memcpy-stub.o,1.000
0x08015068,60,__assert_func,0x08014f04,60,6.70,match; entry=bl; callgraph 3/3; opsim=1.00; truth=__assert_func,libc_a-assert.o,1.000
0x080150a4,152,_free_r,0x08014f40,152,2.20,match; entry=bl; callgraph 3/3; opsim=1.00; truth=_free_r,libc_a-freer.o,1.000
0x0801513c,36,fprintf,0x08014fd8,36,2.20,match; entry=bl; callgraph 2/2; opsim=1.00; truth=fprintf,libc_a-fprintf.o,1.000
0x08015160,42,__sfputc_r,0x08014ffc,42,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=__sfputc_r,libc_a-nano-vfprintf.o,1.000
0x0801518a,38,__sfputs_r,0x08015026,36,2.04,"match; entry=bl,ptr; callgraph 2/2; opsim=0.97; truth=__sfputs_r",libc_a-nano-vfprintf.o,0.970
0x080151b0,452,_vfiprintf_r,0x0801504c,452,6.70,match; entry=bl; callgraph 6/6; opsim=1.00; truth=_vfiprintf_r,libc_a-nano-vfprintf.o,1.000
0x08015374,236,_printf_common,0x08015210,234,1.87,match; entry=bl; callgraph 1/1; opsim=0.99; truth=_printf_common,libc_a-nano-vfprintf_i.o,0.995
0x08015460,596,_printf_i,0x080152fc,596,5.20,match; entry=bl; callgraph 3/3; opsim=1.00; truth=_printf_i,libc_a-nano-vfprintf_i.o,1.000
0x080156b4,72,std,0x08015550,72,2.20,match; entry=bl; callgraph 2/2; opsim=1.00; truth=std,libc_a-findfp.o,1.000
0x080156fc,24,stdio_exit_handler,0x08015598,24,1.90,match; entry=ptr; opsim=1.00; truth=stdio_exit_handler,libc_a-findfp.o,1.000
0x08015714,64,cleanup_stdio,0x080155b0,64,2.20,match; entry=ptr; callgraph 1/1; opsim=1.00; truth=cleanup_stdio,libc_a-findfp.o,1.000
0x08015754,64,global_stdio_init.part.0,0x080155f0,64,2.20,match; callgraph 1/1; opsim=1.00; truth=global_stdio_init.part.0,libc_a-findfp.o,1.000
0x08015794,28,__sinit,0x08015630,28,1.90,match; entry=bl; callgraph 4/4; opsim=1.00; truth=__sinit,libc_a-findfp.o,1.000
0x080157b0,58,_fwalk_sglue,0x0801564c,58,1.90,match; opsim=1.00; truth=_fwalk_sglue,libc_a-fwalk.o,1.000
0x080157ea,34,__sread,0x08015686,34,2.20,match; entry=ptr; callgraph 1/1; opsim=1.00; truth=__sread,libc_a-stdio.o,1.000
0x0801580c,56,__swrite,0x080156a8,56,2.20,match; entry=ptr; callgraph 1/1; opsim=1.00; truth=__swrite,libc_a-stdio.o,1.000
0x08015844,38,__sseek,0x080156e0,38,2.20,match; entry=ptr; callgraph 1/1; opsim=1.00; truth=__sseek,libc_a-stdio.o,1.000
0x0801586a,8,__sclose,0x08015706,8,1.90,match; entry=ptr; opsim=1.00; truth=__sclose,libc_a-stdio.o,1.000
0x08015872,122,__swbuf_r,0x0801570e,122,2.20,match; callgraph 3/3; opsim=1.00; truth=__swbuf_r,libc_a-wbuf.o,1.000
0x080158ec,168,__swsetup_r,0x08015788,168,2.50,match; entry=bl; callgraph 5/5; opsim=1.00; truth=__swsetup_r,libc_a-wsetup.o,1.000
0x08015994,256,__sflush_r,0x08015830,256,2.20,match; callgraph 1/1; opsim=1.00; truth=__sflush_r,libc_a-fflush.o,1.000
0x08015a94,42,_fflush_r,0x08015930,42,2.20,"match; entry=bl,ptr; callgraph 3/3; opsim=1.00; truth=_fflush_r",libc_a-fflush.o,1.000
0x08015abe,72,__swhatbuf_r,0x0801595a,72,2.50,match; entry=bl; callgraph 2/2; opsim=1.00; truth=__swhatbuf_r,libc_a-makebuf.o,1.000
0x08015b06,114,__smakebuf_r,0x080159a2,114,2.20,match; entry=bl; callgraph 4/4; opsim=1.00; truth=__smakebuf_r,libc_a-makebuf.o,1.000
