dump_addr,size,ref_symbol,ref_elf,ref_addr,match_type,score,notes
0x0800A89C,32,report_buffer_next_inverval,"ref1011_default,ref1011_feat",0x08008BF4,exact,1.000,xrefs: report_buffer_task@0x0800A8D4(bl) wireless_send_consumer@0x0800A458(bl)
0x0800A8BC,12,report_buffer_set_inverval,"ref1011_default,ref1011_feat",0x08008C14,exact-ambiguous,1.000,ambiguous body {report_buffer_set_inverval|report_buffer_set_retry} resolved by caller: bl(fuzzy-paired) from wireless_event_task@0x0800A570+0x164 ; same body also matches: report_buffer_set_retry ; xrefs: wireless_event_task@0x0800A570(bl~) lkbt51_task@0x0800B008(bl~)
0x0800A8C8,12,report_buffer_set_retry,"ref1011_default,ref1011_feat",0x08008C20,exact-ambiguous,1.000,ambiguous body {report_buffer_set_inverval|report_buffer_set_retry} resolved by caller: bl(fuzzy-paired) from lkbt51_task@0x0800B008+0x212 ; same body also matches: report_buffer_set_inverval ; xrefs: lkbt51_task@0x0800B008(bl~) lkbt51_task@0x0800B008(bl~)
0x0800A8D4,184,report_buffer_task,"ref1011_default,ref1011_feat",0x08008C2C,exact,1.000,xrefs: wireless_task@0x0800A754(bl)
0x0800AA20,68,lkbt51_wake,"ref1011_default,ref1011_feat",0x08008D78,exact,1.000,xrefs: lkbt51_dfu_rx@0x0800B290(bl~) lkbt51_factory_reset@0x0800AEF8(bl~)
0x0800AA64,216,lkbt51_send_cmd,ref1011_feat,0x08008DBC,fuzzy,0.864,
0x0800AC1C,76,lkbt51_send_mouse,ref1011_feat,0x08008F74,fuzzy,0.862,
0x0800AE20,56,lkbt51_read_state_reg,ref1011_feat,0x08009178,fuzzy-anchored,0.762,call-anchored: b.w from battery_measure@0x0800C06A+0x4 ; xrefs: battery_measure@0x0800C06A(b)
0x0800AEF8,52,lkbt51_factory_reset,ref1011_feat,0x08009254,fuzzy-anchored,0.810,call-anchored: bl from factory_test_task@0x0800CA84+0x5A ; xrefs: factory_test_task@0x0800CA84(bl)
0x0800AF2C,48,lkbt51_int_pin_test,ref1011_feat,0x08009288,fuzzy-anchored,0.700,call-anchored: b.w from factory_test_rx@0x0800CB90+0x86 ; xrefs: factory_test_rx@0x0800CB90(b)
0x0800AF5C,48,lkbt51_radio_test,ref1011_feat,0x080092B8,fuzzy-anchored,0.778,call-anchored: b.w from factory_test_rx@0x0800CB90+0xBE ; xrefs: factory_test_rx@0x0800CB90(b)
0x0800AF8C,124,lkbt51_dfu_tx,"ref1011_default,ref1011_feat",0x080092E8,exact,1.000,xrefs: lkbt51_task@0x0800B008(bl~)
0x0800B008,648,lkbt51_task,ref1011_feat,0x08009364,fuzzy,0.885,
0x0800B290,152,lkbt51_dfu_rx,ref1011_feat,0x080095F0,fuzzy-anchored,0.897,call-anchored: bl from via_command_kb@0x0800C874+0x7A ; xrefs: via_command_kb@0x0800C874(bl)
0x0800B328,44,indicator_init,ref1011_feat,0x0800968C,fuzzy-anchored,0.750,call-anchored: bl from wireless_init@0x0800A240+0x10 ; xrefs: wireless_init@0x0800A240(bl) set_transport@0x0800BA9C(bl~)
0x0800B354,18,indicator_enable,"ref1011_default,ref1011_feat",0x080096B8,exact,1.000,xrefs: bat_level_animiation_start@0x0800C2AC(bl) indicator_stop@0x0800B3C4(b) indicator_set@0x0800B6AC(bl~)
0x0800B366,4,indicator_disable,"ref1011_default,ref1011_feat",0x080096CA,exact-ambiguous,1.000,tiny body placed (vote) ; ambiguous body {_getpid_r|bootmagic_lite_reset_eeprom|chSchReadyI|chSysTimerHandlerI|default_layer_set|early_hardware_init_pre|eeconfig_init|eeprom_driver_erase|eeprom_driver_init|eflInit|housekeeping_task_kb|indicator_disable|itoa|keycode_at_encodermap_location|keycode_at_keymap_location|process_record_user|protocol_pre_task|protocol_setup|rtcGetTime|rtcInit|rtcSetTime|rtc_timer_init|spiInit|stInit|timer_init|usbInit|usb_device_state_init|usb_device_state_set_resume|wireless_enter_reset_kb} resolved by caller: bl from bat_level_animiation_update@0x0800C390+0x7C ; same body also matches: _getpid_r|bootmagic_lite_reset_eeprom|chSchReadyI|chSysTimerHandlerI|default_layer_set|early_hardware_init_pre|eeconfig_init|eeprom_driver_erase|eeprom_driver_init|eflInit|housekeeping_task_kb|itoa|keycode_at_encodermap_location|keycode_at_keymap_location|process_record_user|protocol_pre_task|protocol_setup|rtcGetTime|rtcInit|rtcSetTime|rtc_timer_init|spiInit|stInit|timer_init|usbInit|usb_device_state_init|usb_device_state_set_resume|wireless_enter_reset_kb ; xrefs: bat_level_animiation_update@0x0800C390(bl)
0x0800B36A,14,indicator_is_enabled,"ref1011_default,ref1011_feat",0x080096CE,exact,1.000,xrefs: indicator_stop@0x0800B3C4(bl) battery_task@0x0800C1E0(bl~)
0x0800B378,36,indicator_eeconfig_reload,"ref1011_default,ref1011_feat",0x080096DC,exact,1.000,xrefs: bat_level_animiation_update@0x0800C390(bl) indicator_stop@0x0800B3C4(bl) indicator_timer_cb@0x0800B5D0(bl~) indicator_battery_low_backlit_enable@0x0800B420(bl~)
0x0800B39C,40,indicator_is_running,ref1011_feat,0x08009700,fuzzy-anchored,0.667,call-anchored: bl from lpm_task@0x0800BDCC+0x46 ; xrefs: lpm_task@0x0800BDCC(bl) wireless_connect@0x0800A298(bl)
0x0800B3C4,40,indicator_stop,"ref1011_default,ref1011_feat",0x0800972C,exact,1.000,xrefs: bt_transport_enable@0x0800B990(bl) p24g_transport_enable@0x0800B9F8(bl)
0x0800B3EC,52,indicator_battery_low_enable,"ref1011_default,ref1011_feat",0x08009754,exact,1.000,xrefs: wireless_low_battery_shutdown@0x0800A4E8(bl) process_record_wireless@0x0800A788(bl) battery_check_empty@0x0800C16C(bl) battery_task@0x0800C1E0(bl~) ...
0x0800B420,116,indicator_battery_low_backlit_enable,ref1011_feat,0x08009788,fuzzy-anchored,0.604,call-anchored: bl from wireless_low_battery_shutdown@0x0800A4E8+0xC ; xrefs: wireless_low_battery_shutdown@0x0800A4E8(bl) process_record_wireless@0x0800A788(bl) battery_check_empty@0x0800C16C(bl) wireless_event_task@0x0800A570(bl~)
0x0800B494,48,os_state_indicate,"ref1011_default,ref1011_feat",0x08009808,exact,1.000,xrefs: led_update_kb@0x0800B91C(bl) rgb_matrix_none_indicators_kb@0x0800B800(bl)
0x0800B4C4,268,rgb_matrix_indicators_bt,ref1011_feat,0x08009838,fuzzy-anchored,0.809,call-anchored: bl from rgb_matrix_indicators_keychron@0x0800C6C6+0x2 ; xrefs: rgb_matrix_indicators_keychron@0x0800C6C6(bl) indicator_timer_cb@0x0800B5D0(bl~)
0x0800B5D0,220,indicator_timer_cb,ref1011_feat,0x0800994C,fuzzy-anchored,0.872,call-anchored: bl from indicator_task@0x0800B8DC+0x1E ; xrefs: indicator_task@0x0800B8DC(bl) indicator_set@0x0800B6AC(bl~) indicator_set@0x0800B6AC(bl~) indicator_set@0x0800B6AC(bl~) ...
0x0800B6AC,340,indicator_set,ref1011_feat,0x08009A28,fuzzy-anchored,1.000,call-anchored: bl from wireless_connect@0x0800A298+0x22 ; xrefs: wireless_connect@0x0800A298(bl) wireless_event_task@0x0800A570(bl~) wireless_event_task@0x0800A570(bl~) wireless_event_task@0x0800A570(bl~) ...
0x0800B800,28,rgb_matrix_none_indicators_kb,"ref1011_default,ref1011_feat",0x08009B7C,exact,1.000,
0x0800B81C,16,rgb_matrix_driver_allow_shutdown,"ref1011_default,ref1011_feat",0x08009B98,exact,1.000,xrefs: led_update_kb@0x0800B91C(bl) indicator_battery_low@0x0800B82C(bl~) rgb_task_flush@0x08011008(bl~)
0x0800B82C,176,indicator_battery_low,ref1011_feat,0x08009BA8,fuzzy-anchored,0.952,call-anchored: b.w from indicator_task@0x0800B8DC+0x2C ; xrefs: indicator_task@0x0800B8DC(b)
0x0800B8DC,64,indicator_task,"ref1011_default,ref1011_feat",0x08009C58,exact,1.000,xrefs: wireless_task@0x0800A754(bl)
0x0800B91C,84,led_update_kb,"ref1011_default,ref1011_feat",0x08009C98,exact,1.000,xrefs: led_set@0x0800D4BA(bl) wireless_event_task@0x0800A570(bl~)
0x0800B970,2,wireless_post_task,"ref1011_default,ref1011_feat",0x08009CEC,exact-ambiguous,1.000,tiny body placed (vote) ; ambiguous body {__aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|leader_start_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|td0_reset|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task} resolved by caller: bl from wireless_tasks@0x0800B972+0xA ; same body also matches: __aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|leader_start_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|td0_reset|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb ; xrefs: wireless_tasks@0x0800B972(bl)
0x0800B972,30,wireless_tasks,"ref1011_default,ref1011_feat",0x08009CEE,exact,1.000,xrefs: keychron_task@0x0800C6D4(bl)
0x0800B990,104,bt_transport_enable,"ref1011_default,ref1011_feat",0x08009D0C,exact,1.000,xrefs: set_transport@0x0800BA9C(bl~) set_transport@0x0800BA9C(bl~) set_transport@0x0800BA9C(bl~)
0x0800B9F8,104,p24g_transport_enable,"ref1011_default,ref1011_feat",0x08009D74,exact,1.000,xrefs: set_transport@0x0800BA9C(bl~) set_transport@0x0800BA9C(bl~) set_transport@0x0800BA9C(bl~)
0x0800BA60,60,usb_transport_enable,ref1011_feat,0x08009DDC,fuzzy,0.863,xrefs: set_transport@0x0800BA9C(bl~) set_transport@0x0800BA9C(bl~)
0x0800BA9C,280,set_transport,ref1011_feat,0x08009E18,fuzzy,0.854,
0x0800BBB4,12,get_transport,"ref1011_default,ref1011_feat",0x08009F24,exact-ambiguous,1.000,ambiguous body {get_mods|get_oneshot_mods|get_transport|get_weak_mods|keyboard_leds|leader_sequence_active|rgb_matrix_is_driver_shutdown|wireless_get_state} resolved by caller: bl from lpm_task@0x0800BDCC+0x34 ; same body also matches: get_mods|get_oneshot_mods|get_weak_mods|keyboard_leds|leader_sequence_active|rgb_matrix_is_driver_shutdown|wireless_get_state ; xrefs: lpm_task@0x0800BDCC(bl) lpm_task@0x0800BDCC(bl) factory_test_rx@0x0800CB90(bl) process_record_wireless@0x0800A788(bl) ...
0x0800BBC0,112,usb_remote_wakeup,"ref1011_default,ref1011_feat",0x08009F30,exact,1.000,xrefs: wireless_tasks@0x0800B972(bl)
0x0800BC30,64,select_all_cols,ref1011_feat,0x08009FA0,fuzzy,0.864,xrefs: pre_enter_low_power_mode@0x0800BCC8(bl~)
0x0800BC70,28,lpm_timer_reset,"ref1011_default,ref1011_feat",0x08009FDC,exact,1.000,xrefs: lpm_task@0x0800BDCC(bl) report_buffer_task@0x0800A8D4(b) bat_level_animiation_update@0x0800C390(bl) process_record_wireless@0x0800A788(bl) ...
0x0800BC8C,24,lpm_init,"ref1011_default,ref1011_feat",0x08009FF8,exact,1.000,xrefs: wireless_init@0x0800A240(bl)
0x0800BCA4,20,lpm_timer_stop,"ref1011_default,ref1011_feat",0x0800A010,exact,1.000,xrefs: set_transport@0x0800BA9C(bl~)
0x0800BCB8,16,usb_power_connected,"ref1011_default,ref1011_feat",0x0800A024,exact,1.000,xrefs: lpm_task@0x0800BDCC(bl) lpm_task@0x0800BDCC(bl) pre_enter_low_power_mode@0x0800BCC8(bl~) battery_task@0x0800C1E0(bl~) ...
0x0800BCC8,260,pre_enter_low_power_mode,ref1011_feat,0x0800A034,fuzzy-anchored,1.000,call-anchored: bl from lpm_task@0x0800BDCC+0x76 ; xrefs: lpm_task@0x0800BDCC(bl)
0x0800BDCC,456,lpm_task,"ref1011_default,ref1011_feat",0x0800A138,exact,1.000,xrefs: wireless_task@0x0800A754(b)
0x0800BF94,96,lpm_set,ref1011_feat,0x0800A300,fuzzy-anchored,0.925,call-anchored: bl from lpm_task@0x0800BDCC+0x17C ; xrefs: lpm_task@0x0800BDCC(bl) pre_enter_low_power_mode@0x0800BCC8(bl~)
0x0800BFF4,100,enter_power_mode,"ref1011_default,ref1011_feat",0x0800A360,exact,1.000,xrefs: lpm_task@0x0800BDCC(bl)
0x0800C058,16,battery_init,"ref1011_default,ref1011_feat",0x0800A3C4,exact,1.000,xrefs: lpm_task@0x0800BDCC(bl) wireless_init@0x0800A240(bl)
0x0800C068,2,battery_stop,"ref1011_default,ref1011_feat",0x0800A3D4,exact-ambiguous,1.000,tiny body placed (adjacent-both) ; ambiguous body {__aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|leader_start_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|td0_reset|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task} resolved by caller: bl(fuzzy-paired) from pre_enter_low_power_mode@0x0800BCC8+0xDC ; same body also matches: __aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|leader_start_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|td0_reset|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task ; xrefs: pre_enter_low_power_mode@0x0800BCC8(bl~)
0x0800C06A,8,battery_measure,"ref1011_default,ref1011_feat",0x0800A3D6,exact,1.000,xrefs: battery_task@0x0800C1E0(bl~)
0x0800C144,20,battery_is_empty,"ref1011_default,ref1011_feat",0x0800A4A0,exact,1.000,xrefs: process_record_wireless@0x0800A788(bl) wireless_event_task@0x0800A570(bl~)
0x0800C158,20,battery_is_critical_low,"ref1011_default,ref1011_feat",0x0800A4B4,exact,1.000,xrefs: wireless_send_keyboard@0x0800A2DC(bl) wireless_connect@0x0800A298(bl) wireless_send_extra@0x0800A4B0(bl) wireless_send_mouse@0x0800A3A0(bl) ...
0x0800C16C,64,battery_check_empty,"ref1011_default,ref1011_feat",0x0800A4C8,exact,1.000,xrefs: battery_task@0x0800C1E0(bl~)
0x0800C1AC,52,battery_check_critical_low,"ref1011_default,ref1011_feat",0x0800A508,exact,1.000,xrefs: battery_task@0x0800C1E0(bl~)
0x0800C1E0,204,battery_task,ref1011_feat,0x0800A53C,fuzzy-anchored,0.974,call-anchored: bl from wireless_task@0x0800A754+0x18 ; xrefs: wireless_task@0x0800A754(bl)
0x0800C2AC,88,bat_level_animiation_start,"ref1011_default,ref1011_feat",0x0800A608,exact,1.000,xrefs: process_record_keychron_wireless@0x0800C4B4(bl~)
0x0800C304,16,bat_level_animiation_actived,"ref1011_default,ref1011_feat",0x0800A660,exact,1.000,
0x0800C314,124,bat_level_animiation_indicate,"ref1011_default,ref1011_feat",0x0800A670,exact,1.000,
0x0800C390,172,bat_level_animiation_update,"ref1011_default,ref1011_feat",0x0800A6EC,exact,1.000,xrefs: bat_level_animiation_task@0x0800C43C(b)
0x0800C43C,48,bat_level_animiation_task,"ref1011_default,ref1011_feat",0x0800A798,exact,1.000,xrefs: indicator_task@0x0800B8DC(bl)
0x0800C46C,28,rtc_timer_clear,ref1011_feat,0x0800A7C8,fuzzy-anchored,0.737,call-anchored: b.w from rtc_timer_init@0x0800C488+0x0 ; xrefs: rtc_timer_init@0x0800C488(b) battery_task@0x0800C1E0(bl~)
0x0800C488,4,rtc_timer_init,"ref1011_default,ref1011_feat",0x0800A7E0,exact-ambiguous,1.000,tiny body placed (vote) ; ambiguous body {_getpid_r|bootmagic_lite_reset_eeprom|chSchReadyI|chSysTimerHandlerI|default_layer_set|early_hardware_init_pre|eeconfig_init|eeprom_driver_erase|eeprom_driver_init|eflInit|housekeeping_task_kb|indicator_disable|itoa|keycode_at_encodermap_location|keycode_at_keymap_location|process_record_user|protocol_pre_task|protocol_setup|rtcGetTime|rtcInit|rtcSetTime|rtc_timer_init|spiInit|stInit|timer_init|usbInit|usb_device_state_init|usb_device_state_set_resume|wireless_enter_reset_kb} resolved by caller: b.w from wireless_init@0x0800A240+0x20 ; same body also matches: _getpid_r|bootmagic_lite_reset_eeprom|chSchReadyI|chSysTimerHandlerI|default_layer_set|early_hardware_init_pre|eeconfig_init|eeprom_driver_erase|eeprom_driver_init|eflInit|housekeeping_task_kb|indicator_disable|itoa|keycode_at_encodermap_location|keycode_at_keymap_location|process_record_user|protocol_pre_task|protocol_setup|rtcGetTime|rtcInit|rtcSetTime|spiInit|stInit|timer_init|usbInit|usb_device_state_init|usb_device_state_set_resume|wireless_enter_reset_kb ; xrefs: wireless_init@0x0800A240(b)
0x0800C4A8,12,rtc_timer_elapsed_ms,"ref1011_default,ref1011_feat",0x0800A7FC,exact-ambiguous,1.000,ambiguous body {rtc_timer_elapsed_ms|timer_elapsed32} resolved by caller: bl(fuzzy-paired) from battery_task@0x0800C1E0+0x6 ; same body also matches: timer_elapsed32 ; xrefs: battery_task@0x0800C1E0(bl~)
